ID,g_mag,g_mag_err,rp_mag,rp_mag_err,bp_mag,bp_mag_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,ra,dec,mem_prob,Bp_Rp,Bp_Rp_err,value
573938816228181248,16.605906,0.00077596763072089,15.937029,0.003177003182470348,17.129421,0.006571079156796156,0.7822,0.6724341,0.14634079,1762.18559481562,186.14864689092997,12.893676890180002,85.21222548956,1.0,1.1923923,0.007298796510816534,-2.4806957
573938820524115200,16.045261,0.0005979735230671409,15.488008,0.0023774018185974575,16.440542,0.0047575231063297,0.4737,0.9700019,0.16479474,1715.1261861879,132.37294063716013,12.92347028886,85.2093886951,1.0,0.9525347,0.005318464582408301,-2.819518
573938820524121344,15.198344,0.00047704981561268303,14.682743,0.0015034450108610898,15.550732,0.0028346951018639517,0.552,2.1966667,0.27175522,1778.52843188553,87.07770171289008,13.028793205829999,85.19879095566,1.0,0.8679886,0.003208713639640437,-2.289649
573938820524121856,15.534655,0.0005738253708993682,15.008361,0.0016882972004615426,15.895955,0.002225537360078385,0.423,1.3901958,0.17670143,1656.95384957528,88.41846284093003,13.013298158329999,85.19647641764,1.0,0.8875942,0.0027934501925380648,-2.5524387
573938923603323776,15.406512,0.0005601925136497547,14.886374,0.0014458927434413845,15.76441,0.0023296508422758176,0.579,1.8491843,0.24919724,1796.23051764969,100.31052674426996,13.20538653565,85.22451015506,1.0,0.87803555,0.002741875065070048,-2.4601412
573938923603329792,15.790668,0.0005507313972130834,15.253298,0.0034215496345952295,16.163939,0.004039676252777497,0.345,1.1886061,0.17461264,1696.02239760329,108.8993644945499,13.32400037181,85.21610511867,1.0,0.9106407,0.005293957511092546,-2.7220268
573938992322792832,15.3355255,0.0005427847470471171,14.802894,0.001454569689777622,15.705443,0.002780271281884614,0.7687,2.13243,0.29056096,1834.44056116919,103.0461764218901,13.01007103898,85.23499629628,1.0,0.90254974,0.003137782877015566,-2.297226
573939026682667776,16.155813,0.0007851819435804242,15.593536,0.003000361873478813,16.558397,0.006117995675859735,0.4053,1.2074331,0.23879623,1986.71194808382,176.42080551279014,13.710017595899998,85.21443084396,1.0,0.9648609,0.006814106138127268,-2.8838463
573939061042370560,15.295894,0.0003888347068528706,14.779199,0.001809519683986346,15.651549,0.0029973948366054603,,2.6657991,0.38418198,2029.0052771279,117.53779488184023,13.736124943639998,85.22483787779001,1.0,0.8723507,0.0035012479622619015,-2.37084
573939129761846656,16.280527,0.0006181483203209261,15.705273,0.002900467101268852,16.699936,0.005246176426834383,0.594,0.98017186,0.19032902,1898.00850335785,167.42019868757984,13.501762905969999,85.24087883396999,1.0,0.99466324,0.005994587267445167,-2.896802
573939194185323008,17.362173,0.0011797416330955773,16.68338,0.006834086301376975,17.866493,0.01543609805543673,,,,1729.44405493298,290.11652100049014,13.73805835663,85.24788885239,1.0,1.1831131,0.016881287236218866,-3.271761
573939301560439040,16.830866,0.001107717194824181,16.228107,0.004170420913892636,17.303167,0.007915498794565863,0.4143,0.6118577,0.15153652,1872.99029684657,226.2247830065503,13.274373745190001,85.23630771528,1.0,1.0750599,0.008946928621924213,-3.1456528
573939331624275712,16.206022,0.0007008382464515697,15.638393,0.002503366204875859,16.613653,0.004294829726686648,0.5237,0.9682187,0.17012131,1832.14979433117,144.24871540264007,13.337484193949999,85.24794449067,1.0,0.9752598,0.004971157283464874,-2.8950596
573939335920169856,16.692871,0.0007929179802476363,16.067781,0.003745558552399948,17.163143,0.006999908533069409,0.327,0.53388053,0.10680759,1644.36946676327,157.33675064115982,13.32991668805,85.24947189113001,0.9,1.0953617,0.007939013058358974,-2.9315262
573939335920276736,16.583912,0.0008492826322001424,15.990052,0.0036961994306446357,17.022491,0.0068351201975531154,0.558,0.92772204,0.22349572,2063.48428351168,233.85773460543987,13.388372045039999,85.2454545655,0.9,1.0324392,0.00777050566862262,-3.058527
573939365983871488,15.139256,0.0007277760009900836,14.547235,0.010544018081371781,15.446124,0.006591845372437089,,2.0615542,0.22896934,1665.47505823602,72.20866875424008,13.06549614594,85.24572147793,0.9,0.89888954,0.012434980607721724,-2.1146812
573939365984009600,16.038126,0.0006321624761040461,15.491995,0.0027802119729500533,16.42514,0.004266687258720694,0.4125,1.2605056,0.22207868,1932.55286716826,149.70375508953975,13.1649083553,85.23934391941,1.0,0.9331455,0.005092563085349492,-2.8850918
573939438999379968,16.137789,0.0005842348069651836,15.579962,0.001919099840186545,16.533195,0.004705556844202385,0.3887,0.8912991,0.15659285,1714.58515970504,138.0625201068599,13.325071718410001,85.25978824748,1.0,0.9532337,0.005081850982725087,-2.9094238
573939537782710656,16.297112,0.0006184746094646132,15.727846,0.003279089065545488,16.709793,0.007083276994265069,0.6998,1.1791781,0.26814908,2073.57415537884,218.99878947667003,13.23268552141,85.27290892429,1.0,0.98194695,0.0078054620668647655,-2.961073
573939537782712320,15.8445,0.0006982201022073507,15.279662,0.002366208009038612,16.252748,0.005412252650225176,0.708,1.326909,0.23413455,1820.19881305292,144.40945909701986,13.22344718378,85.28357323456,1.0,0.97308636,0.005906895893098838,-2.541688
573939576438354048,15.973495,0.0005949553482026377,15.439179,0.002667634285892772,16.356794,0.00321487331105457,0.2897,1.059433,0.17100596,1741.15100348688,125.20479899511997,12.734159817939998,85.21609758465999,1.0,0.91761494,0.004177521165643762,-2.8787003
573939576438356608,16.553574,0.0007246678807947809,15.960951,0.0036759099303796897,16.993925,0.0063981492639138045,0.331,0.6534067,0.14064974,1736.56527898934,181.8306449981401,12.73043433628,85.21174651904,1.0,1.0329742,0.007378931346718492,-3.0261822
573939576438357632,15.825947,0.0005605293669637684,15.283473,0.002918354163488154,16.209354,0.003210771408361813,0.3228,1.2665033,0.19884706,1775.49955933359,122.28230823404988,12.86643408757,85.21238624668,1.0,0.9258814,0.004338875898237047,-2.7001534
573939606502171136,16.65353,0.0008323759216795619,16.058517,0.004637544067393479,17.103388,0.005462153793854681,0.4015,0.7404065,0.18537295,1906.62999819857,231.9437555155498,12.769083080669999,85.23000266362,1.0,1.0448704,0.007165328955793833,-3.0815277
573939610798085504,16.506874,0.0007735284783072311,15.931046,0.0033099577188044097,16.933933,0.006174337926228843,0.2093,0.6078686,0.119188905,1673.30458583225,155.48766896980987,12.764965091930002,85.22777676558,1.0,1.0028877,0.007005588406946327,-3.092307
573939645157823744,15.115112,0.0005283655742194152,14.610085,0.0013829085006010773,15.46044,0.0022940261491036793,,2.7484534,0.35417247,1906.71008863632,95.62168142177984,12.630002624140001,85.22601054033001,1.0,0.85035515,0.0026786175340660664,-2.272543
573939679517557120,16.182333,0.0007102932612306975,15.6152115,0.002761861308516562,16.599173,0.004371813425449184,0.413,0.89020246,0.16596442,1742.21547084817,150.31475850312995,12.605178752839999,85.23479977998001,1.0,0.9839611,0.005171134354705798,-2.8387413
573939743941135104,16.971844,0.000995065338140982,16.36231,0.004986529939966889,17.444338,0.006289810534570498,,,,2310.38141662056,396.69558114245,12.79518951625,85.25539877441,0.9,1.0820274,0.008026655430687193,-3.2605028
573939847020341504,16.953302,0.0010398921332328821,16.311136,0.004565382386778121,17.444899,0.012150132018524743,0.5972,0.6038284,0.16862988,1935.15162749377,265.3290132965601,12.382962124530001,85.23932441256,0.9,1.1337624,0.012979538682290832,-3.0479555
573939885675979776,15.752864,0.0005469921164034937,15.232762,0.0022880934968644746,16.122202,0.00557442268712748,0.462,1.5682609,0.25328612,1921.53546070317,133.15844387867992,12.4938334273,85.24601224983,1.0,0.8894396,0.0060257414601984916,-2.7637272
573939920035708032,16.322018,0.0007390646804081668,15.766785,0.002761343883850215,16.72474,0.004488627667936725,,1.133176,0.26755822,2065.62649259116,228.52281805198982,12.14694472718,85.25475081216999,1.0,0.9579544,0.005269990359217375,-3.0759506
573939920035711616,17.257395,0.0011231519098192416,16.612404,0.0046706619607959484,17.757742,0.01125564554158724,,,,1999.79006847056,341.09311037422003,12.13978960728,85.24939971901999,1.0,1.145338,0.012186247975069233,-3.3086395
573939954395448320,16.407114,0.0008804973446086872,15.848031,0.003611882462268105,16.811464,0.005307504510250216,0.2153,0.7171188,0.1411199,1735.14523279189,160.20376048337994,12.296574957799999,85.25332057053001,1.0,0.96343327,0.0064199142554683935,-3.140501
573939988755185920,16.840214,0.0010674222987225581,16.180393,0.004187844620997753,17.342916,0.007989582399590968,0.46,0.42910016,0.108671784,1577.45307804247,204.84869981723,12.405094987790001,85.25635734284,1.0,1.1625233,0.009020613587194254,-2.827013
573940023114914944,15.406274,0.00047798170493362465,14.90242,0.0015485774514414252,15.749103,0.002405813427831301,0.636,2.0022185,0.27542138,1862.67726494024,105.28275644774999,12.41908679513,85.27168868796,1.0,0.84668255,0.002861123970163861,-2.5774765
573940023114919168,15.986643,0.000680706830933318,15.44305,0.0032337333242842023,16.37352,0.004286145195240651,0.5577,1.4183981,0.2779703,1996.51361925867,174.94510167189014,12.576268598970001,85.26899563566,1.0,0.9304695,0.005369177948929489,-2.8436441
573940057474652160,15.933506,0.0006443372643456693,15.406157,0.0023108387025129007,16.31152,0.002878583696842311,0.4628,1.5519298,0.29110873,2069.89584567382,169.2049670664801,12.18974329125,85.26980418688001,1.0,0.9053631,0.0036913709660176194,-2.884657
573940087537165824,17.531069,0.0012561433811935968,16.832485,0.010550121458065248,18.069904,0.010604604524214545,,,,1860.21597857875,384.7119307904097,12.340207207089998,85.27481345245,1.0,1.2374191,0.01495869980629735,-3.237009
573940087537171200,16.794186,0.0008856154201762657,16.18145,0.004653777201873019,17.2445,0.00860684155458203,0.4143,0.5966819,0.16305673,1838.1231797271,249.76537538497018,12.293537207419998,85.2825157641,1.0,1.0630493,0.00978444499143171,-3.1540127
573940091834382592,16.532673,0.0010080456845145953,15.945897,0.003832450073997054,16.963966,0.005320423741638641,0.691,1.0428344,0.26189804,2152.78665899554,252.37262838239985,12.22902567578,85.28686035250999,1.0,1.0180693,0.006557025420133137,-3.0611753
573940160553876736,16.012173,0.0006337912155783416,15.478135,0.002888587555355648,16.395874,0.0038730288150036216,0.292,1.0737804,0.18595082,1778.33228883878,138.89432830789997,12.90987655006,85.26533284143001,1.0,0.9177389,0.004831592932646942,-2.916914
573940194913606656,15.73126,0.0005460380458097562,15.196658,0.0023073300929392347,16.103392,0.004986826192095524,,1.69789,0.2785654,1951.96134838056,137.21610105001014,12.69308865595,85.27603203539,1.0,0.9067335,0.0054947436362357185,-2.6772718
573940194913611264,16.25312,0.0008147584620286872,15.647235,0.0023002101918500996,16.699509,0.008467352746982069,0.675,0.8385204,0.15095717,1759.95222469002,144.87584023480986,12.641611519589999,85.26951684523,1.0,1.0522738,0.008774225291643465,-2.6533556
573940194913611648,15.716895,0.01022617130165446,15.078934,0.044910486519444494,16.16595,0.04128447455770396,1.4968,1.8800665,0.31055784,1969.3151034785,138.87902392634987,12.708282098960002,85.26991902491,1.0,1.087017,0.061002947788766006,-1.9868431
573940224977477376,16.423342,0.0007804071413849545,15.7454815,0.003241353694017625,16.948168,0.005947267749067437,1.2697,1.1232605,0.2646706,2056.64059416036,227.29029215941,12.785657131269998,85.27809638832,1.0,1.2026863,0.006773209538233655,-2.25953
573940229273346048,15.200149,0.0004615217819790479,14.667336,0.0035542552735490286,15.539402,0.005005528874828515,0.9863,2.3365936,0.2938416,1825.4604059966,90.33333886027003,12.79074912161,85.27570712448001,1.0,0.87206554,0.006139059363313984,-2.276165
573940297992814592,15.901922,0.0005939507618123062,15.367927,0.0013517291370084637,16.277153,0.0049626604126591835,0.3255,1.2589595,0.19934785,1830.7831342666,126.00010883245,13.00791208933,85.29418688345,1.0,0.9092264,0.00514345895591792,-2.838585
573940366712284288,16.684076,0.0008885424383885439,16.029518,0.0038192460063891497,17.188786,0.01026136264001173,0.42,0.45735088,0.09540653,1526.79333911552,159.36719171726008,12.8196208099,85.30645233591,1.0,1.1592674,0.010949073170234455,-2.6830854
573940641590179072,16.679583,0.0008360672197840493,16.080076,0.004518813946334552,17.13871,0.0044231542524189316,,0.56100285,0.1172255,1705.99365628271,173.22016542733013,12.34256718867,85.32635425848001,1.0,1.0586338,0.006323288149553152,-3.0559673
573940675949996032,15.199319,0.0005527346817853653,14.659545,0.0015418990199672757,15.574582,0.002592573579585781,,2.9261916,0.41761923,2007.22729492584,115.31476027112012,11.729965555669999,85.17082971031,1.0,0.91503716,0.003016436698049915,-2.114191
573940675950002432,15.497844,0.0005076113193684789,14.985418,0.0023668933862822437,15.854063,0.0030847688468228296,0.3845,2.2115421,0.3570224,2026.5754082771,137.24207626190992,11.858179495869999,85.16175516045,1.0,0.8686447,0.003888185070229461,-2.586688
573940710309731456,16.496178,0.0009089241426316421,15.929203,0.004978070154018434,16.925682,0.0038467848820158686,0.333,0.8739593,0.22949344,1961.05083811386,249.85226477523997,11.765152737980001,85.18044056699,1.0,0.99647903,0.006291179252480011,-3.1056433
573940710309733120,16.194683,0.0006618669440295852,15.646331,0.0026084723763290948,16.605864,0.004463129654686659,0.195,0.83067864,0.14360183,1699.70020791187,134.51014209743016,11.80036756459,85.17766976189999,1.0,0.95953274,0.005169492668784376,-2.9426975
573940744669467392,15.321358,0.0005418613872417209,14.778935,0.0013217569343453044,15.7085085,0.002991254429289145,0.874,1.9785486,0.27136314,1763.04089649964,101.67702422466004,11.5587879867,85.18224634726,1.0,0.92957306,0.0032702667252430383,-2.1817207
573940774733252608,16.820303,0.0011562071801600549,16.172472,0.0035855358716849937,17.321201,0.009105668098729335,0.579,0.6295404,0.16918308,1873.24500052646,248.4914363994999,11.60630965409,85.19273309681,1.0,1.1487293,0.00978617693542054,-2.8588295
573940779029203968,15.97559,0.0006670497465039217,15.376045,0.008014969917615307,16.323465,0.006876378469423612,0.628,1.3563714,0.26977253,1938.40558920428,174.90457096017985,11.737693660010002,85.18803479833001,1.0,0.9474201,0.010560507735664556,-2.7690258
573940779029204608,17.298845,0.00131159401375656,16.59683,0.006854110617490266,17.844944,0.014123314413689962,,,,2162.42765621999,436.74929180352,11.62904793599,85.1853617521,1.0,1.2481136,0.015698625493486218,-2.9646816
573940813388942464,15.715277,0.000748098209113318,15.134945,0.002984330078700022,16.12952,0.003501170919637175,,1.3518673,0.33224356,1711.98529199081,210.34576608300995,11.932109306300001,85.19120075103001,1.0,0.9945755,0.0046004808256471085,-2.3318806
573940847748673792,16.10677,0.0006396886997653012,15.557313,0.0025822493637605273,16.514612,0.005128152660219283,0.476,1.0242077,0.1983394,1803.92180948423,161.33431501261998,11.939606115350001,85.20415594494,1.0,0.95729923,0.005741599209554404,-2.8631592
573940847748678016,16.5138,0.0008677546624618277,15.950631,0.00378370375366813,16.934357,0.003681905351966726,0.204,0.674364,0.15127254,1759.77196400504,192.80641805689993,11.9712166811,85.19717330374,1.0,0.98372555,0.0052794735643209275,-3.171091
573940882108411776,15.792894,0.000583386705227911,15.217826,0.002314540789044297,16.211695,0.003998213432264636,0.6085,1.6124802,0.2857468,1944.81690489317,151.4354437270199,11.6812285277,85.2016787006,1.0,0.9938688,0.004619827887929502,-2.4121485
573940882108414208,15.956826,0.0007123957453264787,15.4166975,0.003059228110578284,16.339464,0.0032692956783485056,0.265,0.89962816,0.14737445,1596.4174842147,120.43048296420011,11.737291610480002,85.19719703788,1.0,0.9227667,0.004477406712039972,-2.8427134
573940912172215552,16.102493,0.0007129586582987559,15.534259,0.0040771693714422895,16.502094,0.0059411845327263695,0.49,1.0239904,0.20113397,1796.91920218836,163.75022924847008,11.61282903037,85.21486445741,0.9,0.9678354,0.0072056216758399246,-2.8193722
573940950827895040,15.293607,0.0005256786020540386,14.770175,0.001924543289822279,15.639946,0.003881784016023242,0.709,2.1379478,0.29914021,1820.87781554722,106.42919365905004,11.44900385166,85.18497278937,1.0,0.869771,0.004332679773702816,-2.3782272
573940980891578752,15.62599,0.0006697364758286143,15.087708,0.002642518984294863,15.984047,0.004082951676042197,0.4628,1.5639943,0.23816657,1811.9407260049,118.93187759371995,11.46872386631,85.20674561850001,1.0,0.89633846,0.004863476222955607,-2.610983
573940985187621760,16.398825,0.0008302192221516622,15.820504,0.003362622657180361,16.784903,0.005480593013227363,,0.90130883,0.19889134,1912.28490561619,200.28362812410023,11.386008037769999,85.20514890777,1.0,0.9643984,0.006429940194995542,-3.1285925
573940985187622656,15.686225,0.0006369003598730727,15.14876,0.002091310877239858,16.023766,0.004426327349394907,0.169,1.1190307,0.15046263,1594.17549940596,93.18536216374014,11.371388356230002,85.20371656870999,1.0,0.8750057,0.004895503548079921,-2.751215
573940985187624064,16.014603,0.0006478309526058978,15.469932,0.002363905373855378,16.39544,0.004623420740980945,0.585,1.6496965,0.39415646,2152.126601666,238.0186779803298,11.474273330599999,85.20161883389,1.0,0.92550755,0.005192693709884603,-2.890211
573940985187624576,16.936146,0.0011400710085291165,16.284765,0.004701468815779945,17.452402,0.007957069311792863,0.6537,,,1881.40377584004,288.94535351751983,11.399827821570002,85.19975409202,0.9,1.1676369,0.00924222706161383,-2.9037695
573940985187628800,17.144537,0.0013371497608835141,16.505701,0.0037470939905851985,17.651936,0.007225306185364866,,,,1950.53721201614,318.73013004565973,11.502378959949999,85.19529560609,1.0,1.1462345,0.008139150007620666,-3.192419
573941019547355136,16.360699,0.0008246731243132292,15.774154,0.0036184701596409102,16.793139,0.005534498908286281,0.263,0.7154847,0.1312154,1667.0734748091,142.88261669612007,11.19560163957,85.21010799436,1.0,1.0189848,0.0066124129077087855,-2.885768
573941019547357184,15.442618,0.000641095268974599,14.919823,0.0016810268995193392,15.800324,0.0037694043133085294,0.6123,1.8149614,0.26783586,1812.41811216475,114.06801610787988,11.23043808958,85.2058033136,1.0,0.88050175,0.0041272582078295695,-2.4869986
573941053907095936,15.83463,0.0006440750364069635,15.299867,0.0025545426915199666,16.205698,0.00317739177583648,,1.3980008,0.25360692,1858.73556036648,151.64369379337995,11.34100053773,85.2074062775,1.0,0.90583134,0.004076948228755348,-2.7840242
573941053907096576,15.196499,0.000514821610153506,14.676562,0.0018385283022046629,15.553178,0.0025457903780959235,,2.423796,0.32098985,1864.6986306861,99.93374286808012,11.32207718801,85.20608478339001,1.0,0.8766155,0.0031402603343056363,-2.255453
573941156986295424,15.92868,0.0007254302945773969,15.378814,0.002970619727577866,16.304293,0.005117195480115012,0.3953,1.1109757,0.18196142,1731.20141193899,127.10845275042993,11.26758748373,85.23316861047,1.0,0.92547894,0.00591694778983086,-2.8043966
573941191346030592,15.302873,0.0004996185844049847,14.793281,0.0015643845145370578,15.642313,0.00346825858411759,0.4065,2.1970258,0.31021214,1862.81904648528,109.14298381239996,11.30202195598,85.23703696024,1.0,0.8490324,0.003804749205352265,-2.4652634
573941191346030976,16.14947,0.0006837016723802867,15.539354,0.003025092194317506,16.58906,0.00450657684651816,0.6235,1.0152998,0.18588424,1797.97344886738,150.10355493673,11.383455591319999,85.23784017363,0.9,1.0497055,0.005427745172508955,-2.5593357
573941191346031488,15.851701,0.0006323250238248127,15.320322,0.003078488254070968,16.21102,0.0057576581730340946,0.5228,1.368146,0.24285662,1876.30641888712,148.39165733307004,11.26349964065,85.23539190196999,1.0,0.8906975,0.006528990547393925,-2.8578472
573941191346032128,15.742461,0.0005861340857116807,15.216653,0.0025130554206124604,16.092525,0.003979636048297963,0.398,1.3408854,0.20800185,1772.41793920701,120.23478678143988,11.39078700183,85.23659588368,1.0,0.8758726,0.004706692110599789,-2.8042011
573941225705794560,16.215406,0.0007388124693537073,15.662247,0.0018706688898118941,16.61443,0.004206976474336707,0.1418,0.7528874,0.13281977,1640.13335460286,134.63133245203994,11.978001732460001,85.2066980205,1.0,0.95218277,0.004604134354135702,-2.990983
573941260065524736,16.237095,0.0006949490087890787,15.682031,0.0023904395502833196,16.648941,0.0037818541755115995,0.2557,0.87027174,0.17086118,1770.6175849301,162.01207159412002,12.011368794240001,85.22057109779,1.0,0.96691036,0.004473993992887478,-2.9574432
573941324489082368,15.332463,0.0005534454725035974,14.810905,0.002439749050713175,15.683289,0.0021032301421925804,,2.4669356,0.41141868,1986.39408084746,141.6759961111302,11.752553579489998,85.23066516051,1.0,0.8723831,0.0032211725289843234,-2.4072886
573941328784991488,16.884947,0.0010627397595448286,16.280006,0.0047239019715700015,17.35874,0.006269716283483368,0.725,,,2295.29499104072,453.3871008117899,11.70594411773,85.23328170741,1.0,1.0787334,0.007850133254434566,-3.1859589
573941363144733824,15.598642,0.0005542468067936652,15.036509,0.0019251825819761297,16.009552,0.0034795160652289583,0.798,1.9261138,0.32670212,1948.78037722291,143.23042547452997,12.04751763615,85.23094247917,1.0,0.97304344,0.003976601566932585,-2.295992
573941397504462080,16.146362,0.0007560994776813795,15.580172,0.002436649352297436,16.547522,0.004036083884489888,0.3767,0.9203587,0.16458327,1744.86962072186,142.84343937619997,12.029128866470002,85.24694493869,1.0,0.96735,0.004714576671207129,-2.8650618
573941431864195328,15.682028,0.0006920280100839663,15.163244,0.0026157938019159403,16.034485,0.003241568177994185,,1.6707457,0.30233598,1923.04691231407,154.46240596088023,11.726557733329999,85.24957672407,1.0,0.8712406,0.004165350101339189,-2.761137
573941431864196096,15.372491,0.0005318401886793931,14.859832,0.0015386778337759734,15.721619,0.002572542135057777,0.432,1.724682,0.229424,1713.14643114544,95.92047475192999,11.796092281129999,85.24947781527,1.0,0.86178684,0.002997582778306739,-2.487052
573941431864200320,16.54818,0.000883880736054922,15.937714,0.0026791063158916003,17.01533,0.0036247951546672097,,1.2200009,0.3576244,2264.83873755474,310.65556533711015,11.886495836660002,85.24484397581,1.0,1.0776157,0.0045074106275276435,-2.853382
573941431864200576,16.611881,0.0007335584890821998,16.031218,0.003129515569283872,17.044312,0.0040680868367070026,0.253,0.6703374,0.15450805,1814.22034852243,203.4071518962901,11.83026181582,85.24362670023001,1.0,1.013094,0.00513256253828231,-3.1590405
573941431864201600,15.7604475,0.0005590193463311834,15.20403,0.0017138960444964791,16.158985,0.0034390514115197716,0.5352,1.1488534,0.16467917,1644.55120172693,103.41273215137994,11.775835255510001,85.24193176005001,1.0,0.9549551,0.0038424620053315833,-2.525628
573941466223924864,16.510628,0.0008072397880927473,15.941068,0.0026703240497200176,16.930742,0.004436589275386075,0.3993,0.8482592,0.20302165,1945.45147113555,223.12770585158978,11.73236889622,85.26357935093999,1.0,0.98967457,0.0051782192816627465,-3.1456099
573941466223928832,15.944452,0.002674395593172211,15.340931,0.0095482543535732,16.393461,0.011025100538839117,,1.1609857,0.19121158,1751.81045158473,128.98137617172006,11.81838748915,85.25983807457,1.0,1.0525303,0.014584992392594523,-2.3437252
573941466223933184,15.839457,0.0007387334816835144,15.229489,0.002115015210479092,16.286467,0.003211869779161946,0.9568,1.2845421,0.20582485,1781.63797048131,125.83962122081994,11.87682414805,85.25419764712,1.0,1.0569773,0.003845698482571368,-2.2220535
573941496286334976,15.748738,0.000567476809093794,15.21551,0.00336066117521638,16.108788,0.0036328437766505964,0.516,1.430806,0.2453028,1834.29221119424,139.89996465118998,11.559413792820001,85.23316213649001,1.0,0.89327717,0.004948898608797285,-2.7452106
573941500583679872,15.608097,0.0007048855492788165,14.980368,0.00718704009469259,15.950192,0.004563338600173639,0.7287,1.2810131,0.18968093,1615.53587320476,106.66985160293007,11.59625301353,85.23741316691999,1.0,0.9698248,0.008513377972494442,-2.3175163
573941500583681792,16.154898,0.011847833717856826,15.495203,0.03653470471476983,16.586578,0.03725499838403804,0.858,1.0722075,0.21564865,1830.50983902999,170.39841337113012,11.55040738256,85.23387894711,1.0,1.0913754,0.05217968525384282,-2.4085026
573941534943410048,16.762041,0.0011191451379395543,16.072481,0.0038417733244937324,17.30264,0.0059271347587507356,0.6942,0.65960056,0.1784004,1842.23872247189,247.31563476711017,11.569199204879999,85.24868716321001,1.0,1.2301598,0.007063295882602028,-2.495204
573941569303142144,16.284214,0.0007830747932653989,15.709465,0.003495608929052156,16.698496,0.0059875214635080045,,0.95333016,0.20285273,1874.0304198145,185.76043301730988,11.325821812660001,85.25368480877,1.0,0.98903084,0.006933231213571216,-2.9216099
573941603662878080,16.80382,0.0009604015371503274,16.192215,0.003649949152452559,17.257702,0.00730525659449085,,0.67460316,0.17913362,1934.82006193366,250.64408366162002,11.424414049240001,85.25984128385001,1.0,1.0654869,0.008166327370785547,-3.1545057
573941638022620288,15.550991,0.0006028250997160268,15.02726,0.002120272572344996,15.910675,0.0027801481981810715,,1.9361786,0.3112985,1953.4507109442,133.6457580460899,11.58118587702,85.25657394237,1.0,0.8834152,0.0034963952558153266,-2.584446
573941672382349952,15.107762,0.00040755190785970617,14.573786,0.001396590009990591,15.477319,0.00260729803560252,1.354,3.0144238,0.40666223,1951.22379245248,105.00623253330991,11.66047581138,85.27248360082,1.0,0.903533,0.002957780705607209,-2.0657759
573941672382351232,15.190477,0.0004346454204010056,14.651159,0.0014324853329763252,15.564769,0.0030858998446107564,1.3853,2.3666773,0.30941653,1812.20195790323,96.65968311406982,11.62044053041,85.27036312004,1.0,0.9136095,0.003402174610475039,-2.1107035
573941672382352256,15.137117,0.0004931539737201838,14.612864,0.0009324716578778726,15.498244,0.0028992903185738267,,2.7130406,0.3866639,1914.47994734997,112.2269378302201,11.679967433389999,85.26826853611,1.0,0.88538074,0.003045552124676482,-2.1632013
573941672382352896,16.89869,0.001015568146702391,16.287046,0.0033298616155084384,17.370352,0.007225745097171837,0.521,,,2064.49384172051,333.5479758634501,11.73319700875,85.26801694974,1.0,1.0833054,0.00795609015708968,-3.1825562
573941672382353024,15.93421,0.0005791741569998069,15.406872,0.0019603862228776115,16.305727,0.003919800721994517,0.506,1.3742151,0.25265408,1933.87299240251,158.1735956560699,11.61864634638,85.26613808209001,1.0,0.8988552,0.004382687741899608,-2.9097652
573941672382356224,15.660907,0.0006180270606260216,15.145703,0.0017863296037039615,16.015991,0.002662507840354488,0.4162,1.5031606,0.25118768,1813.78891402527,134.39002256460003,11.709450666519999,85.26146610228001,1.0,0.8702879,0.0032062316592876244,-2.7435894
573941741101817856,15.146389,0.0004400365494743524,14.625523,0.0023085230597135707,15.502861,0.002674314298779424,0.4422,2.199515,0.27081537,1746.24735874613,85.65347420879993,11.37995789993,85.28818502031,1.0,0.8773384,0.0035328792345458667,-2.202632
573941775461596928,15.9859295,0.0007346891795954197,15.415493,0.003752639921046941,16.390448,0.004970372056243228,0.4225,1.0978185,0.1950835,1766.0033297545,142.86953532249981,11.128436038660002,85.21252586868,1.0,0.9749546,0.006227913354769695,-2.6761112
573941878540798976,15.946154,0.0006426209688420265,15.40856,0.0025231030226666685,16.325575,0.004061523121017101,0.2905,1.0605537,0.16807503,1719.3030398225,121.28307456848984,10.99253985914,85.23080461083,1.0,0.9170151,0.0047814243615837086,-2.853609
573941878540803072,15.583482,0.0006135568906336304,15.060319,0.002108733881590936,15.94593,0.0028126537918639746,0.453,1.7059983,0.2548741,1873.07918485706,118.21863459882002,10.97229891295,85.22527773351,1.0,0.8856106,0.003515363414535739,-2.6087036
573941977322670720,15.577515,0.0005629807624003463,15.046574,0.002228415283121608,15.944697,0.003588884904852182,0.604,1.9021326,0.31214416,1939.20621298516,136.73844918359987,11.00783254707,85.23965879338,1.0,0.89812374,0.004224444287042476,-2.5558128
573941981620128640,15.706902,0.0006211573037871942,15.167403,0.0022649897748376504,16.085789,0.002858676453879823,,1.2086791,0.17111206,1650.83961834385,101.97312707857009,10.99259264233,85.24864245161,1.0,0.9183855,0.0036472194543358686,-2.6092176
573941981620129280,15.450812,0.0004901005352529282,14.916853,0.001573263439365245,15.825821,0.0030463777341262193,0.811,2.0020497,0.30395913,1873.00544908045,120.80199082341005,10.98821430582,85.23849205555,1.0,0.908968,0.0034286404227657583,-2.388445
573942011682483328,17.010107,0.0008101805752069358,16.36928,0.0052710357328570176,17.51264,0.007141622643467964,,0.44142583,0.11725029,1721.709328406,230.81583559663,10.953973463050001,85.25996770772,1.0,1.1433601,0.008876181142740941,-3.0687685
